J,R,E,M,E_Num,algo,n_subtypes,mallows_temperature,kendalls_w,runtime,kendalls_tau,subtype_acc,stage_mae,mean_stage_healthy,runtime_cross_validation,absolute_error_n_subtypes,relative_error,correct_bool
726,0.21,sn_kjContinuousBeta_sigmoid,15,1,BebmS,3,0.3836029601542297,0.9838437177051038,143.5607631643613,0.4278787878787879,0.0,14.168275862068965,0.10666666666666667,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,15,1,BebmS (Blind),3,0.3836029601542297,0.9838437177051038,186.49656815926235,0.3858585858585859,0.0,11.819310344827587,1.6333333333333333,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,15,1,Random Guessing,3,0.3836029601542297,0.9838437177051038,0.0,0.5490731255755382,0.0013041169218474431,52.962758620689655,6.206666666666667,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,15,1,SuStaIn (GMM),3,0.3836029601542297,0.9838437177051038,502.69671533505124,0.39872053872053864,0.02646917323845364,16.49241379310345,44.766666666666666,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,15,1,SuStaIn (KDE),3,0.3836029601542297,0.9838437177051038,490.3752489328384,0.3232323232323232,0.004225147457710181,12.78896551724138,20.673333333333332,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,16,1,BebmS,3,0.16326766269020707,0.9364629796312964,85.5159017364184,0.4536026936026936,0.0,16.37878787878788,0.013333333333333334,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,16,1,BebmS (Blind),3,0.16326766269020707,0.9364629796312964,99.36921126445135,0.4771717171717172,0.0,15.984848484848484,1.2466666666666666,,1.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,16,1,Random Guessing,3,0.16326766269020707,0.9364629796312964,0.0,0.5745197023963137,-0.0026675691754085794,53.52892561983471,6.493333333333333,,1.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,16,1,SuStaIn (GMM),3,0.16326766269020707,0.9364629796312964,685.692704252402,0.4304377104377104,0.07668406478568092,17.612947658402202,45.42666666666667,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,16,1,SuStaIn (KDE),3,0.16326766269020707,0.9364629796312964,791.735319117705,0.34936026936026937,-0.0005205066337926337,11.512396694214877,17.633333333333333,,,100,100
