J,R,E,M,E_Num,algo,n_subtypes,mallows_temperature,kendalls_w,runtime,kendalls_tau,subtype_acc,stage_mae,mean_stage_healthy,runtime_cross_validation,absolute_error_n_subtypes,relative_error,correct_bool
726,0.21,sn_kjContinuousBeta_sigmoid,15,5,Random Guessing,3,0.23508309510877207,0.9624069073574024,0.0,0.4796657400901436,-0.0001964459182044852,52.16804407713499,6.38,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,15,5,SuStaIn (GMM),3,0.23508309510877207,0.9624069073574024,654.9638746102651,0.4331986531986532,0.13200659134469236,20.946280991735538,50.20666666666666,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,15,5,SuStaIn (KDE),3,0.23508309510877207,0.9624069073574024,894.4498859484991,0.3572390572390573,0.007579064224166853,13.617079889807162,20.6,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,16,5,BebmS,3,0.20843132116668586,0.9603960396039604,95.72155808210373,0.39609427609427605,0.0,11.571034482758622,0.026490066225165563,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,16,5,BebmS (Blind),3,0.20843132116668586,0.9603960396039604,117.37350227832795,0.3209427609427609,0.04566880384263854,11.420689655172414,0.2582781456953642,,3.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,16,5,Random Guessing,3,0.20843132116668586,0.9603960396039604,0.0,0.4997623244159332,0.00038950883100706454,51.92,5.986754966887418,,3.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,16,5,SuStaIn (GMM),3,0.20843132116668586,0.9603960396039604,915.3225648959477,0.3470707070707071,0.22507008040164422,16.146206896551725,44.794701986754966,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,16,5,SuStaIn (KDE),3,0.20843132116668586,0.9603960396039604,536.8222545703252,0.28565656565656566,0.005216294547320926,11.689655172413794,18.31788079470199,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,17,5,BebmS,3,0.25408515346056654,0.9724212421242124,75.88778674999872,0.4113804713804714,0.0,10.36551724137931,0.152317880794702,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,17,5,BebmS (Blind),3,0.25408515346056654,0.9724212421242124,113.69349046150843,0.4637710437710438,0.0,12.588965517241379,1.6026490066225165,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,17,5,Random Guessing,3,0.25408515346056654,0.9724212421242124,0.0,0.49432872645113957,0.0020734292524528853,52.33931034482759,6.688741721854305,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,17,5,SuStaIn (GMM),3,0.25408515346056654,0.9724212421242124,295.9060859044393,0.4347474747474747,0.0388579701056505,19.00689655172414,48.18543046357616,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,17,5,SuStaIn (KDE),3,0.25408515346056654,0.9724212421242124,317.08871011336646,0.33474747474747474,-0.004615192561654447,12.798620689655172,19.576158940397352,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,18,5,BebmS,3,0.334056351403143,0.9804353768710204,71.89628165960312,0.3896969696969697,0.0,8.101928374655648,0.0,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,18,5,BebmS (Blind),3,0.334056351403143,0.9804353768710204,88.4011063337326,0.38471380471380473,0.0,9.148760330578513,0.039735099337748346,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,18,5,Random Guessing,3,0.334056351403143,0.9804353768710204,0.0,0.49782070603024003,0.0007922903506820002,52.70247933884298,5.490066225165563,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,18,5,SuStaIn (GMM),3,0.334056351403143,0.9804353768710204,360.4913882255554,0.4729966329966329,0.2800257846332351,19.65289256198347,47.324503311258276,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,18,5,SuStaIn (KDE),3,0.334056351403143,0.9804353768710204,427.6499773542086,0.31171717171717167,0.007422427830237078,13.199724517906336,19.6158940397351,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,19,5,BebmS,3,0.21447303663495745,0.953064639797313,72.3390509724617,0.4004713804713805,0.0,8.153103448275862,0.1,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,19,5,BebmS (Blind),3,0.21447303663495745,0.953064639797313,87.42546925942104,0.41703703703703704,0.0,7.6193103448275865,0.06666666666666667,,3.0,100,100
